-3.9244	-0.4344	1	0	0	0
7.0913	5.8949	1	0	0	0
-5.263	6.9103	1	0	0	0
-7.4893	7.9538	0	0	0	0
5.916	-9.9864	0	0	0	0
-3.6187	-8.2002	0	0	0	0
-7.1856	-3.5483	0	0	0	0
0.9413	-8.192	0	0	0	0
-3.449	9.5645	1	0	0	0
6.8169	4.0754	1	0	0	0
-2.3462	-1.077	1	0	0	0
0.6895	-3.4616	1	0	0	0
-8.2119	-9.0133	0	0	0	0
-7.6707	2.6632	0	0	0	0
8.1237	-9.2596	0	0	0	0
-8.0811	8.3759	0	0	0	0
-7.8126	7.8182	0	0	0	0
-3.238	1.6302	1	0	0	0
2.6371	-8.9965	0	0	0	0
-3.3218	-0.1775	1	0	0	0
-2.2272	6.6961	1	0	0	0
-0.7582	0.7234	1	0	0	0
3.1424	-5.7393	0	0	0	0
-6.6436	9.9587	0	0	0	0
-2.8061	-5.9994	0	0	0	0
-5.1269	1.7135	0	0	0	0
8.4861	-7.4948	0	0	0	0
-0.0863	1.7446	1	0	0	0
8.6763	-8.3665	0	0	0	0
-3.192	-9.9512	0	0	0	0
9.7676	9.6961	1	0	0	0
-0.8576	-5.0052	0	0	0	0
-0.0936	-4.235	0	0	0	0
9.0707	-2.6708	1	0	0	0
-3.315	5.4267	1	0	0	0
-1.5275	9.6715	1	0	0	0
0.8998	-6.0993	0	0	0	0
-6.5092	8.1201	0	0	0	0
1.4992	-4.4525	1	0	0	0
-1.746	7.9475	1	0	0	0
-7.6267	-7.1313	0	0	0	0
2.2758	-0.0276	1	0	0	0
5.553	0.7046	1	0	0	0
-2.5097	-5.3305	0	0	0	0
-4.3927	-2.0564	0	0	0	0
8.676	-1.7767	1	0	0	0
3.3944	5.7449	1	0	0	0
8.7958	6.2724	1	0	0	0
-7.9712	-9.7826	0	0	0	0
3.7561	7.6695	1	0	0	0
-5.8238	-7.7065	0	0	0	0
-1.8807	-9.2606	0	0	0	0
-5.823	-8.4532	0	0	0	0
3.4436	3.6971	1	0	0	0
-0.7271	2.3325	1	0	0	0
-8.8751	-9.0964	0	0	0	0
1.8087	7.296	1	0	0	0
9.4985	4.7212	1	0	0	0
-5.5671	-2.4449	0	0	0	0
7.6347	4.4269	1	0	0	0
-3.2734	8.4011	1	0	0	0
2.3939	5.865	1	0	0	0
6.1274	4.4399	1	0	0	0
6.7754	-7.1529	0	0	0	0
1.4228	6.345	1	0	0	0
1.497	-6.6771	0	0	0	0
-1.6833	3.3334	1	0	0	0
-3.5074	5.609	1	0	0	0
-2.182	7.8749	1	0	0	0
3.6324	0.2935	1	0	0	0
-2.1422	-5.5863	0	0	0	0
0.6943	5.2985	1	0	0	0
-6.1868	0.6644	0	0	0	0
-0.9533	1.2696	1	0	0	0
6.0679	6.4659	1	0	0	0
3.1141	1.8967	1	0	0	0
6.0709	-6.2151	0	0	0	0
3.4152	9.971	1	0	0	0
-3.5386	3.194	1	0	0	0
-1.0815	-1.069	1	0	0	0
-8.2504	1.2015	0	0	0	0
-7.7669	5.3505	0	0	0	0
1.7183	0.0318	1	0	0	0
-0.1431	-4.5744	0	0	0	0
5.9498	0.6987	1	0	0	0
3.1118	4.0631	1	0	0	0
1.9062	6.0356	1	0	0	0
-9.7679	1.6662	0	0	0	0
2.4609	9.2313	1	0	0	0
-6.765	8.1685	0	0	0	0
-7.1517	7.6632	0	0	0	0
-8.8865	-9.1315	0	0	0	0
0.0952	9.7842	1	0	0	0
-4.7547	5.0959	1	0	0	0
-9.0097	2.6026	0	0	0	0
-7.0149	-2.569	0	0	0	0
-3.5925	-3.7402	0	0	0	0
-8.2958	2.38	0	0	0	0
9.2138	5.4415	1	0	0	0
-1.7702	-4.9407	0	0	0	0
-0.5953	-6.2831	0	0	0	0
4.8309	-5.914	0	0	0	0
6.611	6.9731	1	0	0	0
4.7747	0.4013	1	0	0	0
3.7603	3.0993	1	0	0	0
1.1724	-7.8349	0	0	0	0
