1.8082	-5.9381	0.0000	1.0000	0.0000	0.0000
6.0171	-1.9044	0.0000	1.0000	0.0000	0.0000
9.3330	5.4861	0.0000	0.0000	0.0000	1.0000
7.5016	-2.4453	0.0000	0.0000	1.0000	0.0000
-4.4123	5.5006	0.0000	1.0000	0.0000	0.0000
8.0719	-7.4753	0.0000	0.0000	0.0000	1.0000
1.8856	-0.5834	1.0000	0.0000	0.0000	0.0000
-3.7538	8.3272	0.0000	0.0000	1.0000	0.0000
-5.7855	-1.0450	0.0000	1.0000	0.0000	0.0000
1.2036	9.1800	0.0000	0.0000	1.0000	0.0000
-6.5061	-1.9461	0.0000	1.0000	0.0000	0.0000
-7.1291	3.5626	0.0000	0.0000	1.0000	0.0000
0.0396	-5.1770	0.0000	1.0000	0.0000	0.0000
5.8384	-2.6251	0.0000	1.0000	0.0000	0.0000
-4.0493	8.4103	0.0000	0.0000	1.0000	0.0000
3.1446	-9.0442	0.0000	0.0000	1.0000	0.0000
-1.3921	-7.1966	0.0000	1.0000	0.0000	0.0000
4.2629	2.0924	0.0000	1.0000	0.0000	0.0000
-0.2017	-7.8834	0.0000	0.0000	1.0000	0.0000
-6.3218	-3.2738	0.0000	1.0000	0.0000	0.0000
5.2387	-7.2037	0.0000	0.0000	1.0000	0.0000
7.6808	1.3800	0.0000	0.0000	1.0000	0.0000
-7.1401	-0.3503	0.0000	1.0000	0.0000	0.0000
-5.3407	-0.3750	0.0000	1.0000	0.0000	0.0000
7.8124	5.6488	0.0000	0.0000	0.0000	1.0000
-7.4613	4.9707	0.0000	0.0000	1.0000	0.0000
6.5070	-0.9625	0.0000	1.0000	0.0000	0.0000
4.5822	-2.5210	0.0000	1.0000	0.0000	0.0000
6.1242	-9.7386	0.0000	0.0000	0.0000	1.0000
6.5453	-6.7444	0.0000	0.0000	1.0000	0.0000
-9.6172	8.2165	0.0000	0.0000	0.0000	1.0000
-0.9792	-0.3109	1.0000	0.0000	0.0000	0.0000
-2.5538	-7.2958	0.0000	0.0000	1.0000	0.0000
8.7471	-6.8210	0.0000	0.0000	0.0000	1.0000
-4.9252	8.3636	0.0000	0.0000	0.0000	1.0000
-7.5157	8.3495	0.0000	0.0000	0.0000	1.0000
-3.4042	7.4390	0.0000	0.0000	1.0000	0.0000
7.5499	6.3639	0.0000	0.0000	0.0000	1.0000
1.6272	1.7986	1.0000	0.0000	0.0000	0.0000
2.5508	3.2509	1.0000	0.0000	0.0000	0.0000
-2.0869	5.9600	0.0000	1.0000	0.0000	0.0000
6.2174	7.7189	0.0000	0.0000	0.0000	1.0000
4.8883	-4.1601	0.0000	1.0000	0.0000	0.0000
3.0523	5.8724	0.0000	1.0000	0.0000	0.0000
5.3703	9.2643	0.0000	0.0000	0.0000	1.0000
6.3576	0.5921	0.0000	1.0000	0.0000	0.0000
-6.4817	-4.1492	0.0000	0.0000	1.0000	0.0000
-6.8974	1.5983	0.0000	1.0000	0.0000	0.0000
1.8819	6.8157	0.0000	1.0000	0.0000	0.0000
-4.9067	7.3195	0.0000	0.0000	1.0000	0.0000
4.7608	3.2981	0.0000	1.0000	0.0000	0.0000
0.4362	5.6902	0.0000	1.0000	0.0000	0.0000
-6.8571	3.0843	0.0000	0.0000	1.0000	0.0000
-5.9377	-2.1347	0.0000	1.0000	0.0000	0.0000
3.5347	4.1336	0.0000	1.0000	0.0000	0.0000
4.1977	9.8287	0.0000	0.0000	0.0000	1.0000
-5.1660	-7.3341	0.0000	0.0000	1.0000	0.0000
-1.2456	4.1018	0.0000	1.0000	0.0000	0.0000
4.8894	-8.7758	0.0000	0.0000	0.0000	1.0000
4.1497	0.3202	1.0000	0.0000	0.0000	0.0000
9.3982	1.3527	0.0000	0.0000	1.0000	0.0000
0.0082	0.0240	1.0000	0.0000	0.0000	0.0000
4.3620	-8.8265	0.0000	0.0000	0.0000	1.0000
4.3342	1.4634	0.0000	1.0000	0.0000	0.0000
-7.3401	-4.8215	0.0000	0.0000	1.0000	0.0000
-0.2506	3.7432	1.0000	0.0000	0.0000	0.0000
9.9261	3.6637	0.0000	0.0000	0.0000	1.0000
1.2492	-4.7075	0.0000	1.0000	0.0000	0.0000
8.9382	2.6386	0.0000	0.0000	1.0000	0.0000
8.7989	4.2341	0.0000	0.0000	0.0000	1.0000
-7.7411	-5.0640	0.0000	0.0000	1.0000	0.0000
3.4257	-9.3706	0.0000	0.0000	0.0000	1.0000
-8.0857	-3.2045	0.0000	0.0000	1.0000	0.0000
0.0159	-9.9020	0.0000	0.0000	0.0000	1.0000
-8.8719	7.6293	0.0000	0.0000	0.0000	1.0000
-4.4431	-5.9807	0.0000	0.0000	1.0000	0.0000
-8.8982	-9.1885	0.0000	0.0000	0.0000	1.0000
-4.3156	-6.7906	0.0000	0.0000	1.0000	0.0000
-2.5690	-5.7686	0.0000	1.0000	0.0000	0.0000
6.3472	-4.0709	0.0000	0.0000	1.0000	0.0000
-8.3231	-6.7404	0.0000	0.0000	0.0000	1.0000
7.8545	-2.2637	0.0000	0.0000	1.0000	0.0000
4.9466	6.4375	0.0000	0.0000	1.0000	0.0000
0.0626	1.7064	1.0000	0.0000	0.0000	0.0000
-7.1202	-6.0939	0.0000	0.0000	1.0000	0.0000
4.1859	0.9618	0.0000	1.0000	0.0000	0.0000
0.4717	1.9532	1.0000	0.0000	0.0000	0.0000
5.1637	3.2382	0.0000	1.0000	0.0000	0.0000
4.6410	6.0629	0.0000	0.0000	1.0000	0.0000
3.2988	-9.4481	0.0000	0.0000	0.0000	1.0000
4.3024	3.9339	0.0000	1.0000	0.0000	0.0000
-5.0612	-2.3587	0.0000	1.0000	0.0000	0.0000
-2.5852	-8.7643	0.0000	0.0000	1.0000	0.0000
3.0881	7.0488	0.0000	0.0000	1.0000	0.0000
-6.6062	1.7116	0.0000	1.0000	0.0000	0.0000
0.8940	6.9620	0.0000	1.0000	0.0000	0.0000
-6.2567	3.1988	0.0000	1.0000	0.0000	0.0000
5.9349	-3.2798	0.0000	1.0000	0.0000	0.0000
-6.4632	-2.4721	0.0000	1.0000	0.0000	0.0000
-0.3039	-5.8004	0.0000	1.0000	0.0000	0.0000
-1.7758	-2.2199	1.0000	0.0000	0.0000	0.0000
5.5921	-9.5239	0.0000	0.0000	0.0000	1.0000
-9.9855	-0.4619	0.0000	0.0000	0.0000	1.0000
-7.1038	-3.1167	0.0000	0.0000	1.0000	0.0000
4.5015	-8.5148	0.0000	0.0000	0.0000	1.0000
-1.3871	6.4537	0.0000	1.0000	0.0000	0.0000
7.8639	-1.9178	0.0000	0.0000	1.0000	0.0000
-7.6263	-3.4315	0.0000	0.0000	1.0000	0.0000
-6.7889	-9.2643	0.0000	0.0000	0.0000	1.0000
6.0268	-9.1937	0.0000	0.0000	0.0000	1.0000
2.7319	6.3777	0.0000	1.0000	0.0000	0.0000
7.3302	-3.1748	0.0000	0.0000	1.0000	0.0000
-1.4966	4.3154	0.0000	1.0000	0.0000	0.0000
6.0918	-9.0234	0.0000	0.0000	0.0000	1.0000
-7.3103	-8.1536	0.0000	0.0000	0.0000	1.0000
4.2801	0.6957	0.0000	1.0000	0.0000	0.0000
9.8197	7.7124	0.0000	0.0000	0.0000	1.0000
8.2834	3.3119	0.0000	0.0000	1.0000	0.0000
4.0513	2.7206	0.0000	1.0000	0.0000	0.0000
4.1020	3.0720	0.0000	1.0000	0.0000	0.0000
-1.1318	-9.9817	0.0000	0.0000	0.0000	1.0000
